ZIP_CODE,pop_density_meters,population,population_error,land_area_sq_meter,land_area_error,ZCTA
46406,20.06896551724138,8730.0,904.0,435.0,153.0,46406
46407,7.455065359477124,9125.0,780.0,1224.0,236.0,46407
46408,10.231691078561918,15368.0,1290.0,1502.0,267.0,46408
46409,11.032863849765258,7050.0,799.0,639.0,191.0,46409
46410,44.76086956521739,39121.0,696.0,874.0,231.0,46410
46501,46.906976744186046,4034.0,276.0,86.0,44.0,46501
46502,,0.0,13.0,0.0,13.0,46502
46504,56.724137931034484,3290.0,242.0,58.0,32.0,46504
46506,47.00917431192661,10248.0,397.0,218.0,89.0,46506
46507,195.1,9755.0,827.0,50.0,42.0,46507
46508,11.11111111111111,200.0,81.0,18.0,16.0,46508
46510,40.861111111111114,2942.0,614.0,72.0,50.0,46510
46511,29.642335766423358,4061.0,429.0,137.0,56.0,46511
46513,,0.0,13.0,0.0,13.0,46513
46514,52.08080808080808,41248.0,953.0,792.0,221.0,46514
46516,29.433048433048434,30993.0,1704.0,1053.0,320.0,46516
46517,44.44425956738769,26711.0,1644.0,601.0,214.0,46517
46524,69.8157894736842,2653.0,997.0,38.0,33.0,46524
46526,62.08379888268156,33339.0,1477.0,537.0,157.0,46526
46528,131.17560975609757,26891.0,1477.0,205.0,126.0,46528
46530,344.44565217391306,31689.0,775.0,92.0,73.0,46530
46531,29.62295081967213,1807.0,398.0,61.0,59.0,46531
46532,22.049180327868854,1345.0,348.0,61.0,32.0,46532
46534,27.054054054054053,11011.0,443.0,407.0,115.0,46534
46536,8.852664576802507,2824.0,356.0,319.0,143.0,46536
46537,9.803921568627452,500.0,177.0,51.0,22.0,46537
46538,39.45614035087719,4498.0,443.0,114.0,66.0,46538
46539,52.125,2502.0,509.0,48.0,27.0,46539
46540,202.01538461538462,13131.0,559.0,65.0,52.0,46540
46542,81.79310344827586,4744.0,344.0,58.0,47.0,46542
46543,229.88888888888889,4138.0,768.0,18.0,12.0,46543
46544,32.64512711864407,30817.0,1256.0,944.0,222.0,46544
46545,35.064935064935064,27000.0,1268.0,770.0,205.0,46545
46550,55.15695067264574,12300.0,682.0,223.0,104.0,46550
46552,35.04188481675393,6693.0,514.0,191.0,117.0,46552
46553,56.738461538461536,3688.0,489.0,65.0,44.0,46553
46554,42.915789473684214,4077.0,419.0,95.0,63.0,46554
46555,13.346368715083798,2389.0,256.0,179.0,78.0,46555
46556,785.8,7858.0,217.0,10.0,17.0,46556
46561,41.524079320113316,14658.0,1086.0,353.0,130.0,46561
46562,30.024539877300615,4894.0,488.0,163.0,96.0,46562
46563,51.46739130434783,23675.0,588.0,460.0,128.0,46563
46565,96.93258426966293,8627.0,484.0,89.0,91.0,46565
46567,29.359375,9395.0,453.0,320.0,136.0,46567
46570,121.44444444444444,1093.0,379.0,9.0,14.0,46570
46571,140.02173913043478,6441.0,743.0,46.0,30.0,46571
46572,0.0,107.0,114.0,0.0,13.0,46572
46573,44.02272727272727,3874.0,338.0,88.0,47.0,46573
46574,21.734870317002883,7542.0,687.0,347.0,141.0,46574
46580,57.78974358974359,22538.0,820.0,390.0,173.0,46580
46582,64.5091743119266,14063.0,830.0,218.0,101.0,46582
46590,203.08,5077.0,20.0,25.0,33.0,46590
46595,4.166666666666667,50.0,68.0,12.0,16.0,46595
46601,33.24503311258278,5020.0,406.0,151.0,67.0,46601
46613,18.057838660578387,11864.0,1175.0,657.0,197.0,46613
46614,20.64640111809923,29545.0,807.0,1431.0,281.0,46614
46615,15.723380900109769,14324.0,1056.0,911.0,185.0,46615
46616,12.854545454545455,5656.0,709.0,440.0,162.0,46616
46617,22.46088794926004,10624.0,786.0,473.0,107.0,46617
46619,15.127704117236567,21678.0,1247.0,1433.0,273.0,46619
46624,0.0,48.0,24.0,0.0,13.0,46624
46628,21.581689029202842,27344.0,1347.0,1267.0,262.0,46628
46635,21.773333333333333,6532.0,827.0,300.0,132.0,46635
46637,28.898395721925134,16212.0,758.0,561.0,161.0,46637
46701,105.07792207792208,8091.0,626.0,77.0,41.0,46701
46702,108.3157894736842,2058.0,298.0,19.0,12.0,46702
46703,45.851941747572816,18891.0,481.0,412.0,165.0,46703
46704,0.0,40.0,34.0,0.0,13.0,46704
46705,96.8,1936.0,409.0,20.0,23.0,46705
46706,66.44518272425249,20000.0,568.0,301.0,115.0,46706
46710,148.1,4443.0,618.0,30.0,39.0,46710
46711,76.35454545454546,8399.0,777.0,110.0,68.0,46711
46714,46.147147147147145,15367.0,624.0,333.0,127.0,46714
46721,70.3768115942029,4856.0,506.0,69.0,43.0,46721
46723,83.88888888888889,7550.0,512.0,90.0,53.0,46723
46725,45.826171875,23463.0,502.0,512.0,149.0,46725
46730,53.0,1007.0,265.0,19.0,14.0,46730
46731,230.25,921.0,299.0,4.0,7.0,46731
46732,51.88,2594.0,389.0,50.0,43.0,46732
46733,50.02105263157895,19008.0,528.0,380.0,130.0,46733
46737,32.60648148148148,7043.0,425.0,216.0,97.0,46737
46738,71.27350427350427,8339.0,367.0,117.0,65.0,46738
46740,95.54166666666667,4586.0,515.0,48.0,33.0,46740
46741,87.42553191489361,4109.0,775.0,47.0,37.0,46741
46742,17.081521739130434,3143.0,498.0,184.0,75.0,46742
46743,45.032786885245905,2747.0,429.0,61.0,42.0,46743
46745,0.0,1849.0,311.0,0.0,13.0,46745
46746,134.87878787878788,4451.0,480.0,33.0,31.0,46746
46747,29.714285714285715,2288.0,415.0,77.0,62.0,46747
46748,196.85714285714286,6890.0,673.0,35.0,34.0,46748
46750,44.584158415841586,27018.0,470.0,606.0,139.0,46750
46755,81.59375,15666.0,532.0,192.0,86.0,46755
46759,0.0,441.0,195.0,0.0,13.0,46759
46760,0.0,1200.0,322.0,0.0,13.0,46760
46761,140.68235294117648,11958.0,694.0,85.0,46.0,46761
46763,54.51851851851852,1472.0,377.0,27.0,39.0,46763
46764,297.0,1485.0,369.0,5.0,7.0,46764
46765,179.84848484848484,5935.0,674.0,33.0,36.0,46765
46766,18.347826086956523,422.0,190.0,23.0,33.0,46766
46767,69.0,8832.0,520.0,128.0,68.0,46767
46770,56.4,2820.0,341.0,50.0,35.0,46770
46771,0.0,154.0,131.0,0.0,13.0,46771
46772,65.96153846153847,3430.0,546.0,52.0,41.0,46772
46773,62.35294117647059,3180.0,314.0,51.0,31.0,46773
46774,70.44897959183673,17260.0,830.0,245.0,92.0,46774
46776,17.505494505494507,1593.0,409.0,91.0,88.0,46776
46777,169.61111111111111,6106.0,308.0,36.0,35.0,46777
46778,0.0,103.0,66.0,0.0,13.0,46778
46779,74.75,2392.0,467.0,32.0,39.0,46779
46781,39.55,791.0,248.0,20.0,23.0,46781
46783,203.05405405405406,7513.0,482.0,37.0,28.0,46783
46784,17.127118644067796,2021.0,269.0,118.0,60.0,46784
46785,69.28,1732.0,346.0,25.0,22.0,46785
46786,2.642857142857143,37.0,32.0,14.0,22.0,46786
46787,101.925,4077.0,342.0,40.0,21.0,46787
46788,99.97560975609755,4099.0,816.0,41.0,49.0,46788
46789,0.0,192.0,242.0,0.0,13.0,46789
46791,169.16666666666666,1015.0,281.0,6.0,7.0,46791
46792,131.4814814814815,3550.0,386.0,27.0,21.0,46792
46793,133.78125,4281.0,319.0,32.0,25.0,46793
46794,11.39,1139.0,295.0,100.0,60.0,46794
46795,54.3984375,6963.0,714.0,128.0,66.0,46795
46796,0.0,109.0,167.0,0.0,13.0,46796
46797,79.50943396226415,4214.0,639.0,53.0,50.0,46797
46798,8.275590551181102,1051.0,374.0,127.0,87.0,46798
46799,17.041666666666668,409.0,133.0,24.0,28.0,46799
46802,20.76078431372549,10588.0,940.0,510.0,131.0,46802
46803,38.23381294964029,10629.0,1074.0,278.0,96.0,46803
46804,98.79251700680273,29045.0,952.0,294.0,155.0,46804
46805,16.555886736214607,22218.0,1158.0,1342.0,227.0,46805
46806,19.810593900481543,24684.0,1416.0,1246.0,217.0,46806
46807,17.717127071823203,16034.0,1342.0,905.0,212.0,46807
46808,14.634306569343066,20049.0,1170.0,1370.0,310.0,46808
46809,31.0177304964539,8747.0,752.0,282.0,89.0,46809
46814,480.2352941176471,16328.0,646.0,34.0,38.0,46814
46815,283.11578947368423,26896.0,1469.0,95.0,52.0,46815
46816,71.69485294117646,19501.0,1487.0,272.0,138.0,46816
46818,66.92923076923077,21752.0,1087.0,325.0,129.0,46818
46819,118.0625,9445.0,752.0,80.0,49.0,46819
46825,265.3,29183.0,1207.0,110.0,70.0,46825
46835,181.87562189054725,36557.0,1611.0,201.0,94.0,46835
46845,274.61764705882354,28011.0,1083.0,102.0,86.0,46845
46901,23.06075044669446,38719.0,1161.0,1679.0,327.0,46901
46902,33.861085556577734,36807.0,1095.0,1087.0,324.0,46902
46910,36.76744186046512,3162.0,303.0,86.0,40.0,46910
46911,425.0,1700.0,384.0,4.0,5.0,46911
46913,63.55555555555556,1144.0,292.0,18.0,19.0,46913
46914,79.36363636363636,3492.0,677.0,44.0,42.0,46914
46915,65.81818181818181,724.0,207.0,11.0,9.0,46915
46917,21.164835164835164,1926.0,314.0,91.0,53.0,46917
46919,763.5,1527.0,332.0,2.0,3.0,46919
46920,108.83333333333333,1306.0,299.0,12.0,19.0,46920
46922,,0.0,13.0,0.0,13.0,46922
46923,68.82456140350877,7846.0,492.0,114.0,54.0,46923
46926,104.21428571428571,1459.0,334.0,14.0,12.0,46926
46928,26.312849162011172,4710.0,306.0,179.0,106.0,46928
46929,50.375,3224.0,273.0,64.0,36.0,46929
46930,54.75,219.0,97.0,4.0,5.0,46930
46931,21.916666666666668,263.0,113.0,12.0,10.0,46931
46932,46.984375,3007.0,216.0,64.0,58.0,46932
46933,75.49411764705883,6417.0,234.0,85.0,78.0,46933
46936,123.82978723404256,5820.0,567.0,47.0,38.0,46936
46937,2.0,18.0,35.0,9.0,17.0,46937
46938,29.444444444444443,2385.0,393.0,81.0,40.0,46938
46939,16.80952380952381,1765.0,263.0,105.0,62.0,46939
46940,35.2625,2821.0,420.0,80.0,97.0,46940
46941,43.85,877.0,191.0,20.0,19.0,46941
46943,17.0,153.0,82.0,9.0,14.0,46943
46945,,0.0,13.0,0.0,13.0,46945
46946,0.0,105.0,96.0,0.0,13.0,46946
46947,27.358851674641148,28590.0,475.0,1045.0,265.0,46947
46950,61.714285714285715,432.0,187.0,7.0,13.0,46950
46951,21.897959183673468,2146.0,430.0,98.0,70.0,46951
46952,36.12974051896207,18101.0,884.0,501.0,187.0,46952
46953,38.31527093596059,23334.0,815.0,609.0,170.0,46953
46957,58.142857142857146,407.0,127.0,7.0,6.0,46957
46958,152.75,611.0,253.0,4.0,7.0,46958
46959,4.2,315.0,162.0,75.0,61.0,46959
46960,38.83870967741935,1204.0,387.0,31.0,24.0,46960
46961,0.0,48.0,41.0,0.0,13.0,46961
46962,79.35514018691589,8491.0,482.0,107.0,71.0,46962
46965,,0.0,13.0,0.0,13.0,46965
46967,73.5,147.0,139.0,2.0,4.0,46967
46968,18.375,147.0,113.0,8.0,13.0,46968
46970,42.55555555555556,23363.0,530.0,549.0,145.0,46970
46971,,0.0,13.0,0.0,13.0,46971
46974,140.0,1820.0,321.0,13.0,13.0,46974
46975,47.96551724137931,13910.0,501.0,290.0,146.0,46975
46978,32.098591549295776,2279.0,358.0,71.0,38.0,46978
46979,171.96666666666667,5159.0,597.0,30.0,26.0,46979
46980,23.0,207.0,234.0,9.0,14.0,46980
46982,29.67391304347826,2730.0,454.0,92.0,41.0,46982
46984,0.0,19.0,29.0,0.0,13.0,46984
46985,28.825,1153.0,326.0,40.0,34.0,46985
46986,79.57142857142857,1671.0,319.0,21.0,19.0,46986
46987,47.86363636363637,1053.0,293.0,22.0,23.0,46987
46988,918.0,918.0,259.0,1.0,3.0,46988
46989,86.47692307692307,5621.0,377.0,65.0,46.0,46989
46990,74.33333333333333,446.0,163.0,6.0,10.0,46990
46991,69.5925925925926,1879.0,366.0,27.0,40.0,46991
46992,40.65365853658537,16668.0,432.0,410.0,132.0,46992
46994,30.266666666666666,2270.0,350.0,75.0,42.0,46994
46996,21.729824561403507,6193.0,427.0,285.0,106.0,46996
46998,18.727272727272727,206.0,130.0,11.0,17.0,46998
47001,56.49162011173184,10112.0,645.0,179.0,101.0,47001
47003,34.32258064516129,1064.0,237.0,31.0,31.0,47003
47006,147.8452380952381,12419.0,762.0,84.0,53.0,47006
47010,0.0,289.0,204.0,0.0,13.0,47010
47011,0.0,1096.0,250.0,0.0,13.0,47011
47012,42.45238095238095,10698.0,870.0,252.0,117.0,47012
47016,39.25,785.0,237.0,20.0,23.0,47016
47017,48.5,485.0,195.0,10.0,16.0,47017
47018,146.0625,4674.0,467.0,32.0,23.0,47018
47020,257.4,1287.0,328.0,5.0,8.0,47020
47021,,0.0,13.0,0.0,13.0,47021
47022,142.04761904761904,2983.0,582.0,21.0,17.0,47022
47023,13.645569620253164,2156.0,385.0,158.0,123.0,47023
47024,128.6086956521739,2958.0,406.0,23.0,22.0,47024
47025,84.11913357400722,23301.0,512.0,277.0,155.0,47025
47030,0.0,1776.0,602.0,0.0,13.0,47030
47031,84.71875,5422.0,623.0,64.0,36.0,47031
47032,56.732142857142854,3177.0,159.0,56.0,53.0,47032
47033,,0.0,13.0,0.0,13.0,47033
47034,178.0,178.0,89.0,1.0,3.0,47034
47035,8.571428571428571,180.0,113.0,21.0,35.0,47035
47036,130.7,1307.0,317.0,10.0,9.0,47036
47037,14.268852459016394,4352.0,303.0,305.0,121.0,47037
47038,946.0,946.0,296.0,1.0,3.0,47038
47040,61.689655172413794,5367.0,422.0,87.0,37.0,47040
47041,109.18181818181819,6005.0,911.0,55.0,48.0,47041
47042,25.034246575342465,3655.0,380.0,146.0,77.0,47042
47043,128.8918918918919,4769.0,328.0,37.0,22.0,47043
47060,89.91891891891892,6654.0,759.0,74.0,52.0,47060
47102,25.829545454545453,6819.0,411.0,264.0,118.0,47102
47104,0.0,8.0,14.0,0.0,13.0,47104
47106,48.61290322580645,4521.0,561.0,93.0,71.0,47106
47108,58.02777777777778,2089.0,309.0,36.0,25.0,47108
47110,0.0,762.0,296.0,0.0,13.0,47110
47111,41.42465753424658,18144.0,669.0,438.0,146.0,47111
47112,85.53030303030303,16935.0,769.0,198.0,120.0,47112
47114,43.4,434.0,217.0,10.0,11.0,47114
47115,74.04761904761905,3110.0,508.0,42.0,38.0,47115
47116,0.0,416.0,159.0,0.0,13.0,47116
47117,22.45320197044335,4558.0,330.0,203.0,129.0,47117
47118,130.89285714285714,3665.0,571.0,28.0,26.0,47118
47119,87.18939393939394,11509.0,488.0,132.0,61.0,47119
47120,0.0,671.0,225.0,0.0,13.0,47120
47122,126.63736263736264,11524.0,699.0,91.0,49.0,47122
47123,0.0,140.0,109.0,0.0,13.0,47123
47124,120.73333333333333,5433.0,530.0,45.0,34.0,47124
47125,36.906976744186046,1587.0,470.0,43.0,46.0,47125
47126,414.5,4145.0,450.0,10.0,16.0,47126
47129,26.43800539083558,19617.0,48.0,742.0,169.0,47129
47130,80.59535655058043,48599.0,477.0,603.0,173.0,47130
47135,184.0,736.0,218.0,4.0,4.0,47135
47136,90.11538461538461,4686.0,616.0,52.0,41.0,47136
47137,84.76470588235294,1441.0,373.0,17.0,27.0,47137
47138,45.8,5038.0,898.0,110.0,129.0,47138
47140,48.326530612244895,2368.0,380.0,49.0,37.0,47140
47141,35.36734693877551,1733.0,352.0,49.0,51.0,47141
47142,231.66666666666666,695.0,263.0,3.0,6.0,47142
47143,0.0,3612.0,572.0,0.0,13.0,47143
47145,47.04761904761905,1976.0,357.0,42.0,34.0,47145
47147,0.0,1315.0,436.0,0.0,13.0,47147
47150,25.213995943204868,49722.0,639.0,1972.0,271.0,47150
47160,77.0,77.0,49.0,1.0,2.0,47160
47161,421.0,3368.0,566.0,8.0,15.0,47161
47162,29.9,598.0,279.0,20.0,22.0,47162
47163,40.55,811.0,275.0,20.0,32.0,47163
47164,57.90769230769231,3764.0,519.0,65.0,51.0,47164
47165,43.64102564102564,6808.0,768.0,156.0,95.0,47165
47166,40.27272727272727,1329.0,419.0,33.0,36.0,47166
47167,29.6425855513308,15592.0,621.0,526.0,176.0,47167
47170,65.61751152073732,14239.0,682.0,217.0,97.0,47170
47172,87.19026548672566,19705.0,819.0,226.0,103.0,47172
47174,0.0,43.0,46.0,0.0,13.0,47174
47175,85.5,855.0,256.0,10.0,19.0,47175
47177,53.35,2134.0,566.0,40.0,52.0,47177
47201,38.744354838709675,48043.0,1119.0,1240.0,261.0,47201
47203,78.92476489028213,25177.0,977.0,319.0,151.0,47203
47220,50.33898305084746,5940.0,293.0,118.0,61.0,47220
47223,0.0,774.0,351.0,0.0,13.0,47223
47224,74.57142857142857,522.0,298.0,7.0,11.0,47224
47225,0.0,19.0,33.0,0.0,13.0,47225
47226,83.66666666666667,251.0,142.0,3.0,4.0,47226
47227,63.476190476190474,1333.0,371.0,21.0,26.0,47227
47229,30.86315789473684,2932.0,334.0,95.0,41.0,47229
47230,188.2,1882.0,461.0,10.0,16.0,47230
47231,118.0,590.0,303.0,5.0,8.0,47231
47232,73.82352941176471,2510.0,519.0,34.0,37.0,47232
47234,44.77777777777778,1612.0,445.0,36.0,33.0,47234
47235,118.91666666666667,1427.0,527.0,12.0,21.0,47235
47236,0.0,266.0,249.0,0.0,13.0,47236
47240,61.109550561797754,21755.0,628.0,356.0,138.0,47240
47243,115.84615384615384,6024.0,315.0,52.0,44.0,47243
47244,72.33333333333333,434.0,149.0,6.0,6.0,47244
47246,95.32558139534883,4099.0,286.0,43.0,35.0,47246
47247,21.77777777777778,196.0,79.0,9.0,8.0,47247
47250,58.879396984924625,23434.0,566.0,398.0,178.0,47250
47260,107.21052631578948,2037.0,431.0,19.0,18.0,47260
47263,51.5,206.0,96.0,4.0,6.0,47263
47264,32.1219512195122,1317.0,458.0,41.0,47.0,47264
47265,100.5607476635514,21520.0,732.0,214.0,95.0,47265
47270,21.6,432.0,208.0,20.0,22.0,47270
47272,78.18181818181819,1720.0,386.0,22.0,23.0,47272
47273,39.5,2054.0,421.0,52.0,50.0,47273
47274,43.02204928664073,33170.0,680.0,771.0,221.0,47274
47280,0.0,667.0,260.0,0.0,13.0,47280
47281,179.0,1432.0,345.0,8.0,14.0,47281
47282,24.8,248.0,109.0,10.0,12.0,47282
47283,56.26865671641791,3770.0,399.0,67.0,47.0,47283
47302,15.747645951035782,25086.0,1043.0,1593.0,282.0,47302
47303,24.515577889447236,24393.0,1382.0,995.0,242.0,47303
47304,43.56241426611797,31757.0,1414.0,729.0,231.0,47304
47305,10.572847682119205,3193.0,410.0,302.0,140.0,47305
47306,0.0,4059.0,246.0,0.0,13.0,47306
47320,72.0,4320.0,367.0,60.0,38.0,47320
47324,18.916666666666668,227.0,88.0,12.0,13.0,47324
47325,80.28571428571429,562.0,210.0,7.0,11.0,47325
47326,166.1818181818182,1828.0,470.0,11.0,16.0,47326
47327,32.65909090909091,4311.0,233.0,132.0,54.0,47327
47330,61.58426966292135,5481.0,528.0,89.0,38.0,47330
47331,23.392378990731206,22714.0,331.0,971.0,196.0,47331
47334,60.132075471698116,3187.0,272.0,53.0,29.0,47334
47335,13.26530612244898,650.0,185.0,49.0,47.0,47335
47336,20.354609929078013,2870.0,392.0,141.0,68.0,47336
47337,40.8,204.0,96.0,5.0,5.0,47337
47338,82.16666666666667,2465.0,340.0,30.0,23.0,47338
47339,249.5,499.0,198.0,2.0,5.0,47339
47340,80.86842105263158,3073.0,331.0,38.0,23.0,47340
47341,41.08771929824562,2342.0,488.0,57.0,51.0,47341
47342,42.888888888888886,2316.0,442.0,54.0,38.0,47342
47344,15.909090909090908,175.0,111.0,11.0,11.0,47344
47345,43.54545454545455,1437.0,303.0,33.0,22.0,47345
47346,32.40495867768595,3921.0,232.0,121.0,49.0,47346
47348,21.63895486935867,9110.0,300.0,421.0,148.0,47348
47351,32.4375,519.0,150.0,16.0,11.0,47351
47352,44.88235294117647,763.0,210.0,17.0,16.0,47352
47353,84.87096774193549,5262.0,291.0,62.0,53.0,47353
47354,57.6,1152.0,271.0,20.0,15.0,47354
47355,34.01075268817204,3163.0,459.0,93.0,47.0,47355
47356,32.44642857142857,5451.0,281.0,168.0,80.0,47356
47357,15.32258064516129,950.0,314.0,62.0,55.0,47357
47358,33.310344827586206,966.0,236.0,29.0,25.0,47358
47359,38.15555555555556,3434.0,448.0,90.0,40.0,47359
47360,27.0,1404.0,265.0,52.0,50.0,47360
47361,59.75,239.0,105.0,4.0,5.0,47361
47362,19.702883970489605,29377.0,488.0,1491.0,233.0,47362
47366,4.25,34.0,35.0,8.0,12.0,47366
47367,0.0,85.0,55.0,0.0,13.0,47367
47368,23.080459770114942,2008.0,301.0,87.0,42.0,47368
47369,43.806451612903224,1358.0,276.0,31.0,32.0,47369
47370,13.0,130.0,52.0,10.0,11.0,47370
47371,32.201550387596896,12462.0,531.0,387.0,114.0,47371
47373,77.24137931034483,2240.0,331.0,29.0,23.0,47373
47374,23.73695198329854,45480.0,502.0,1916.0,379.0,47374
47380,92.25,1476.0,257.0,16.0,9.0,47380
47381,28.5,171.0,89.0,6.0,9.0,47381
47382,88.5,177.0,115.0,2.0,6.0,47382
47383,124.52173913043478,2864.0,384.0,23.0,17.0,47383
47384,35.10769230769231,2282.0,441.0,65.0,49.0,47384
47385,17.80392156862745,1816.0,413.0,102.0,95.0,47385
47386,85.0,1190.0,207.0,14.0,14.0,47386
47387,52.2,522.0,132.0,10.0,9.0,47387
47388,21.42105263157895,407.0,135.0,19.0,13.0,47388
47390,32.824675324675326,5055.0,291.0,154.0,88.0,47390
47392,18.2,182.0,162.0,10.0,18.0,47392
47393,160.0909090909091,1761.0,491.0,11.0,16.0,47393
47394,28.26936026936027,8396.0,259.0,297.0,95.0,47394
47396,263.86206896551727,7652.0,662.0,29.0,35.0,47396
47401,104.12113402061856,40399.0,1455.0,388.0,134.0,47401
47403,125.60661764705883,34165.0,1475.0,272.0,126.0,47403
47404,65.96100278551532,23680.0,1180.0,359.0,154.0,47404
47405,0.0,1312.0,300.0,0.0,13.0,47405
47406,0.0,8631.0,597.0,0.0,18.0,47406
47408,171.1259842519685,21733.0,1096.0,127.0,71.0,47408
47420,0.0,51.0,40.0,0.0,13.0,47420
47421,34.447073474470734,27661.0,761.0,803.0,227.0,47421
47424,53.142857142857146,8556.0,460.0,161.0,96.0,47424
47427,45.526315789473685,865.0,395.0,19.0,32.0,47427
47429,279.65384615384613,7271.0,619.0,26.0,27.0,47429
47431,0.0,1689.0,460.0,0.0,13.0,47431
47432,52.077777777777776,4687.0,554.0,90.0,49.0,47432
47433,38.58163265306123,3781.0,563.0,98.0,60.0,47433
47434,0.0,12.0,19.0,0.0,13.0,47434
47435,0.0,119.0,163.0,0.0,13.0,47435
47436,154.1,1541.0,489.0,10.0,16.0,47436
47437,0.0,87.0,112.0,0.0,13.0,47437
47438,51.55844155844156,3970.0,301.0,77.0,44.0,47438
47441,45.1530612244898,8850.0,262.0,196.0,110.0,47441
47443,29.729166666666668,1427.0,345.0,48.0,41.0,47443
47445,0.0,94.0,83.0,0.0,13.0,47445
47446,115.3,9224.0,560.0,80.0,55.0,47446
47448,52.3445945945946,7747.0,451.0,148.0,81.0,47448
47449,46.0,414.0,125.0,9.0,10.0,47449
47451,47.71875,1527.0,328.0,32.0,25.0,47451
47452,28.021978021978022,5100.0,390.0,182.0,95.0,47452
47453,0.0,240.0,147.0,0.0,13.0,47453
47454,72.16037735849056,7649.0,434.0,106.0,60.0,47454
47455,2.6923076923076925,35.0,36.0,13.0,21.0,47455
47456,32.513513513513516,1203.0,305.0,37.0,33.0,47456
47457,,0.0,13.0,0.0,13.0,47457
47458,,0.0,13.0,0.0,13.0,47458
47459,144.72,3618.0,464.0,25.0,22.0,47459
47460,46.70204081632653,11442.0,435.0,245.0,118.0,47460
47462,39.265625,5026.0,649.0,128.0,76.0,47462
47464,29.166666666666668,350.0,171.0,12.0,12.0,47464
47465,23.166666666666668,417.0,158.0,18.0,18.0,47465
47467,,0.0,13.0,0.0,13.0,47467
47468,0.0,1126.0,265.0,0.0,13.0,47468
47469,184.2,1842.0,289.0,10.0,10.0,47469
47470,0.0,1367.0,367.0,0.0,13.0,47470
47471,34.31578947368421,3260.0,466.0,95.0,54.0,47471
47501,35.69351669941061,18168.0,508.0,509.0,141.0,47501
47512,23.64367816091954,4114.0,347.0,174.0,100.0,47512
47513,31.413793103448278,1822.0,344.0,58.0,40.0,47513
47514,0.0,1469.0,123.0,0.0,13.0,47514
47515,287.5,1150.0,363.0,4.0,7.0,47515
47516,51.89473684210526,986.0,243.0,19.0,15.0,47516
47519,17.742857142857144,621.0,222.0,35.0,40.0,47519
47520,24.863247863247864,2909.0,368.0,117.0,74.0,47520
47521,0.0,857.0,267.0,0.0,13.0,47521
47522,7.790697674418604,335.0,162.0,43.0,21.0,47522
47523,40.75308641975309,3301.0,549.0,81.0,49.0,47523
47524,44.2,442.0,154.0,10.0,9.0,47524
47525,12.117647058823529,206.0,92.0,17.0,20.0,47525
47527,105.9090909090909,2330.0,571.0,22.0,35.0,47527
47528,66.14285714285714,463.0,153.0,7.0,6.0,47528
47529,34.114285714285714,1194.0,307.0,35.0,26.0,47529
47531,0.0,897.0,239.0,0.0,13.0,47531
47532,50.73255813953488,4363.0,356.0,86.0,75.0,47532
47535,73.4,734.0,318.0,10.0,15.0,47535
47537,159.75,639.0,176.0,4.0,6.0,47537
47541,25.108695652173914,1155.0,256.0,46.0,33.0,47541
47542,23.691747572815533,9761.0,437.0,412.0,162.0,47542
47546,30.81388888888889,22186.0,510.0,720.0,239.0,47546
47550,69.77777777777777,628.0,208.0,9.0,14.0,47550
47551,0.0,588.0,159.0,0.0,13.0,47551
47552,14.4375,231.0,130.0,16.0,25.0,47552
47553,85.62745098039215,8734.0,620.0,102.0,61.0,47553
